8193,102,1713,210,10609,8688,9687,1163,14391,30,226,13513,4996,1523,4228,13276,1426,3781,355,6143
14144,34,849,42,57,6,15,8,24,403,737,32,23,4,373,451,121,26,28,27
197,910,5807,5033,1720,418,2034,9386,2196,2557,10521,7843,692,8611,111,261,1933,806,2128,556
378,5987,13539,2652,5710,11118,181,30,11162,13340,2954,557,14486,8227,12576,9026,7778,10146,10050,14811
96,128,49,129,56,407,165,12535,77,849,309,11121,9702,144,1,337,177,8,13243,0
34,57,32,849,8,4,42,24,403,174,373,15,6,26,23,28,27,83,737,117
278,732,469,273,1695,302,57,6,187,1395,444,27,15,282,664,1163,92,4,56,527
12569,270,54,858,1,518,6,12745,13201,838,8019,849,7282,623,4081,8118,34,8,7030,3478
182,190,248,340,311,341,60,1520,85,24,1596,284,5,34,737,849,648,8,9222,92
4306,163,435,5530,6656,834,7245,1463,18,8762,161,29,175,31,9381,501,88,0,2483,14764
13453,3478,14844,4995,13088,2688,444,7976,14700,627,1163,8651,13655,5172,8307,488,679,1209,7488,1362
4294,517,612,4377,6392,111,1163,7985,824,13856,7470,4100,843,3478,2384,2854,885,1297,209,11221
120,129,56,12535,407,337,96,165,849,1,69,15,444,1473,144,112,88,6,8,57
337,128,56,165,144,96,120,15,282,57,6,849,444,177,187,3,24,48,23,1163
1520,75,328,50,412,10445,351,739,156,1827,117,4995,430,6,182,178,42,8086,32,85
249,1471,554,272,9933,1307,13515,455,13681,527,1093,2557,1603,12729,2441,1799,434,9883,13372,11507
68,154,32,57,952,83,121,174,329,133,34,849,5,575,366,187,373,2,85,24
952,68,32,3328,11888,154,57,12276,5,575,1739,3711,329,307,1520,121,849,12723,83,7187
1451,6487,1469,8362,7429,5174,8871,7340,1163,416,14073,6223,1582,1300,1437,575,92,3277,435,7511
8747,2246,7941,14194,13490,8871,307,266,8930,3968,14756,14680,12788,7340,1611,13491,4075,14492,100,14149
2895,1056,196,612,5965,2048,2068,1992,1835,7498,637,1440,497,3023,8007,5886,366,421,630,1186
9843,946,1989,6540,10385,745,12623,310,3189,396,9581,6268,355,350,4694,3239,12788,3349,14893,2587
159,333,73,9580,187,4437,336,4235,66,1799,608,276,444,57,10982,34,208,1473,527,43
8151,12526,140,70,9702,21,7681,12723,9,7001,1781,13649,6645,236,11221,12581,892,1611,3491,4762
13348,7646,11650,145,2902,1207,12581,12023,7242,12526,8930,9338,139,10629,2721,7393,1860,11758,14188,7001
3491,905,9338,11221,7986,6259,2721,609,415,2405,10003,22,236,3878,1860,197,10208,189,12843,1626
8417,8693,8788,8369,7636,1991,18,2000,14848,21,11894,9550,2441,8606,2360,5193,14194,12407,7199,12462
